,Processor,Screen Size(inch),RAM(GB),Graphics Card,brand,SSD(GB),HDD(GB),link,OS,Normal,price EG,store
2069,10 i71165g,15.6,16.0,mx350 2gb,dell,256.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i7-1165g7-16gb-1tb-256gb-ssd-nvidia-mx350-2gb-15-6-inch-ubuntu-notebook,1,1,15555.0,egprices
2070,5510 i711370h,15.6,8.0,mx450 2gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-vostro-15-5510-i7-11370h-8gb-512gbssd-nvidia-mx450-2gb-15-6-inch-ubuntu-notebook,1,1,15888.0,egprices
2071,15itl05 i51135g,15.6,8.0,intel iris xe graphics,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-5-15itl05-i5-1135g7-8gb-1tb-256gb-ssd-intel-iris-xe-graphics-15-6-inch-dos-notebook-pc,1,1,12349.0,egprices
2072,ryzen 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-7-5800h-16gb-512gb-ssd-nvidia-rtx-3060-6gb-15-6-inch-dos-notebook,1,0,22999.0,egprices
2073,i711370h,15.6,16.0,gtx 1650 4gb,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-11370h-16gb-1tb-256gb-ssd-gtx-1650-4gb-15-6-inch-dos-notebook,1,0,17299.0,egprices
2074,d0023dx gaming i511400h,16.1,8.0,rtx 3050 4gb,hp,256.0,0.0,https://www.egprices.com/en/price/hp-victus-16-d0023dx-gaming-i5-11400h-8gb-256gb-ssd-nvidia-rtx-3050-4gb-16-1-inch-w11-notebook,1,0,15799.0,egprices
2075, 15alc6 ryzen 5 5500u,15.6,8.0,ryzen 5 5500u,lenovo,256.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-3-15alc6-ryzen-5-5500u-8gb-256gb-ssd-radeon-graphics-15-6-inch-w11-notebook,1,1,9499.0,egprices
2076,10 i710870h,15.6,32.0,rtx 3060 6gb,dell,512.0,1000.0,https://www.egprices.com/en/price/dell-latitude-5510-i7-10870h-32gb-1tb-512gb-ssd-nivdia-rtx-3060-6gb-15-6-inch-dos-notebook,1,1,41399.0,egprices
2077,10 i510210u,14.0,8.0,intel uhd graphics,dell,512.0,0.0,https://www.egprices.com/en/price/dell-latitude-7410-i5-10210u-8gb-512gb-ssd-intel-uhd-graphics-14-inch-fhd-w10-notebook,1,1,28500.0,egprices
2078,10 i71165g,15.6,8.0,mx350 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i7-1165g7-8gb-1tb-nvidia-mx350-2gb-15-6-inch-ubuntu-notebook,1,1,13899.0,egprices
2079,00 i78665u,14.0,8.0,intel uhd graphics,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-latitude-5400-i7-8665u-8gb-1tb-intel-uhd-graphics-14-inch-w10-notebook,1,1,24299.0,egprices
2080,celeron n4020,15.6,4.0,intel uhd graphics,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-3-celeron-n4020-4gb-1tb-intel-uhd-graphics-15-6-inch-w11-notebook,1,1,6799.0,egprices
2081,15ef2127w,15.6,8.0,ryzen 5 5500u,hp,256.0,0.0,https://www.egprices.com/en/price/hp-15-ef2127wm-ryzen-5-5500u-8gb-256gb-ssd-radeon-graphics-15-6-inch-w11-notebook,1,1,10899.0,egprices
2082, 15dw3033dx i31115g4,15.6,8.0,intel uhd graphics,hp,256.0,0.0,https://www.egprices.com/en/price/hp-15-dw3033dx-i3-1115g4-8gb-256gb-ssd-intel-uhd-graphics-15-6-inch-w10-notebook,1,1,8999.0,egprices
2083,10 i51135g,15.6,8.0,mx350 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i5-1135g7-8gb-1tb-nvidia-mx350-2gb-15-6-inch-ubuntu-notebook,1,1,11899.0,egprices
2084,1165g7,13.3,16.0,intel iris xe,asus,1000.0,0.0,https://www.egprices.com/en/price/asus-zenbook-flip-s13-ux371ea-oled007t-i7-1165g7-16gb-1tb-ssd-intel-iris-xe-13-3-inch-w10-notebook,1,1,29300.0,egprices
2085, vivobook pro 16x d3500qc,15.6,16.0,ryzen 7,asus,512.0,0.0,https://www.egprices.com/en/price/asus-vivobook-pro-16x-d3500qc-oled007t-ryzen-7-5800h-16gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,1,22409.0,egprices
2086,1115g4,14.0,4.0,intel uhd graphics,asus,256.0,0.0,https://www.egprices.com/en/price/asus-vivobook-x415ea-eb003w-i3-1115g4-4gb-256gb-ssd-intel-uhd-graphics-14-0-inch-w10-notebook,1,1,8100.0,egprices
2087, a11ud001 i711800h,15.6,8.0,rtx 3050ti 4gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-sword-15-a11ud-001-i7-11800h-8gb-512gb-ssd-nvidia-rtx-3050ti-4gb-15-6-inch-dos-notebook,1,1,21999.0,egprices
2088,10 i71165g,15.6,8.0,mx350 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i7-1165g7-8gb-1tb-nvidia-mx350-2gb-15-6-inch-dos-notebook,1,1,16299.0,egprices
2089,00 i71165g,15.6,8.0,intel uhd graphics,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3500-i7-1165g7-8gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook,1,1,14999.0,egprices
2090, x571lhbq007t i710870h,15.6,16.0,gtx 1650 4gb,asus,256.0,1000.0,https://www.egprices.com/en/price/asus-vivobook-15-x571lh-bq007t-i7-10870h-16gb-1tb-256gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,1,17999.0,egprices
2091, ux363eaoled007t i71165g7,13.3,16.0,intel iris xe graphics,asus,0.0,1000.0,https://www.egprices.com/en/price/asus-zenbook-flip-13-ux363ea-oled007t-i7-1165g7-16gb-1tb-intel-iris-xe-graphics-13-3-inch-w10-notebook,1,1,27499.0,egprices
2092, x515epbq254t i71165g7,15.6,8.0,mx330 2gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-vivobook-15-x515ep-bq254t-i7-1165g7-8gb-512gb-ssd-nvidia-mx330-2gb-15-6-inch-w10-notebook,1,1,14388.0,egprices
2093, 5515 ryzen 7 5800h,15.6,8.0,ryzen 7 5800h,dell,512.0,0.0,https://www.egprices.com/en/price/dell-inspiron-15-5515-ryzen-7-5800h-8gb-512gb-ssd-nvidia-rtx-3050-ti-4gb-15-6-inch-w10-notebook,1,1,16499.0,egprices
2094,00 i51135g,15.6,4.0,intel uhd graphics,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3500-i5-1135g7-4gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook,1,1,12499.0,egprices
2095, gen 2 i31115g4,15.6,4.0,intel hd graphics,lenovo,256.0,0.0,https://www.egprices.com/en/price/lenovo-thinkbook-15-gen-2-i3-1115g4-4gb-256gb-ssd-intel-hd-graphics-15-6-inch-dos-notebook,1,1,11099.0,egprices
2096,i31115g4,15.6,4.0,intel uhd graphics,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-250-g8-i3-1115g4-4gb-1tb-intel-uhd-graphics-15-6-inch-w10-notebook,1,1,10199.0,egprices
2097,i31115g4,15.6,4.0,intel uhd graphics,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-3-i3-1115g4-4gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook,1,1,8499.0,egprices
2098,7 gx703hsk4048t,17.3,32.0,rtx 3080 16gb,asus,0.0,2000.0,https://www.egprices.com/en/price/asus-rog-zephyrus-s17-gx703hs-k4048t-i9-11900h-32gb-2tb-nvidia-rtx-3080-16gb-17-3-inch-w10-notebook,1,1,88733.0,egprices
2099,es74 i710750h,15.6,16.0,rtx 2060 6gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-rog-strix-g15-g512lv-es74-i7-10750h-16gb-512gb-ssd-nvidia-rtx-2060-6gb-15-6-inch-w10-notebook,1,1,23999.0,egprices
2100, nvidia rtx 3050ti 4gb,15.6,8.0,rtx 3050ti 4gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-gaming-f15-fx506heb-bq229t-i7-11800h-8gb-512gb-ssd-nvidia-rtx-3050ti-4gb-15-6-inch-w10-notebook,1,0,19999.0,egprices
2101,ek1000 i710870h,15.6,16.0,rtx 3070 8gb,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-omen-15-ek1000-i7-10870h-16gb-1tb-nvidia-rtx-3070-8gb-15-6-inch-w10-notebook,1,1,40000.0,egprices
2102, 15dw3042ne i5 1135g7,15.6,8.0,mx350 2gb,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-15-dw3042ne-i5-1135g7-8gb-1tb-nvidia-mx350-2gb-15-6-inch-w10-notebook,1,1,13109.0,egprices
2103,5 i510210u,15.6,8.0,intel iris x graphics,huawei,256.0,0.0,https://www.egprices.com/en/price/huawei-matebook-d15-i5-10210u-8gb-256gb-ssd-intel-iris-x-graphics-15-6-inch-fhd-w10-notebook,1,1,14999.0,egprices
2104,hf168t ryzen 9 5900hx,15.6,16.0,ryzen 9 5900hx,asus,0.0,1000.0,https://www.egprices.com/en/price/asus-rog-strix-g15-g513qr-hf168t-ryzen-9-5900hx-16gb-1tb-nvidia-rtx-3070-8gb-15-6-inch-w10-notebook,1,1,51499.0,egprices
2105,ryzen 7 5800h,14.0,16.0,ryzen 7 5800hs,asus,512.0,0.0,https://www.egprices.com/en/price/asus-rog-zephyrus-g14-ga401qe-hz053t-ryzen-7-5800hs-16gb-512gb-ssd-nvidia-rtx-3050ti-4gb-14-inch-dos-notebook,1,1,23999.0,egprices
2106,20 i51135g,15.6,8.0,mx450 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-latitude-3520-i5-1135g7-8gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook,1,1,13999.0,egprices
2107,ryzen 7 5800h,15.6,8.0,ryzen 7 5800h,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-7-5800h-8gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-dos-notebook,1,0,17400.0,egprices
2108,i511300h,15.6,8.0,gtx 1650 4gb,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i5-11300h-8gb-1tb-256gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w11-notebook,1,0,16500.0,egprices
2109,i511300h,15.6,8.0,gtx 1650 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i5-11300h-8gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w11-notebook,1,0,15299.0,egprices
2110,eg0054ne i51135g,15.6,8.0,mx350 2gb,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-pavilion-15-eg0054ne-i5-1135g7-8gb-1tb-nvidia-mx350-2gb-15-6-inch-w10-notebook,1,1,16999.0,egprices
2111,2 i510500h,15.6,8.0,gtx 1650ti 4gb,msi,256.0,0.0,https://www.egprices.com/en/price/msi-gf63-thin-10sc-222-i5-10500h-8gb-256gb-ssd-nvidia-gtx-1650ti-4gb-15-6-inch-w10-notebook,1,1,15299.0,egprices
2112,i71165g7,15.6,12.0,mx350 2gb,acer,1000.0,0.0,https://www.egprices.com/en/price/acer-aspire-5-i7-1165g7-12gb-1tb-ssd-nvidia-mx350-2gb-15-6-inch-w10-notebook,1,1,16999.0,egprices
2113,0 g7 i5,14.0,16.0,intel uhd graphics,hp,256.0,0.0,https://www.egprices.com/en/price/hp-elitebook-840-g7-i5-10310u-16gb-256gb-ssd-intel-uhd-graphics-14-inch-w10-notebook,1,1,17777.0,egprices
2114, gaming ryzen 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-legion-5-pro-gaming-ryzen-7-5800h-16gb-1tb-rtx-3070-8gb-15-6-inch-dos-notebook,1,0,32333.0,egprices
2115,ec2008ca ryzen 5 5600h,15.6,8.0,ryzen 5 5600h,hp,512.0,0.0,https://www.egprices.com/en/price/hp-pavilion-gaming-15-ec2008ca-ryzen-5-5600h-8gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,0,16409.0,egprices
2116,i51135g7,15.6,8.0,mx350 2gb,lenovo,256.0,0.0,https://www.egprices.com/en/price/lenovo-thinkpad-e15-gen-2-i5-1135g7-8gb-256gb-ssd-nvidia-mx350-2gb-15-6-inch-dos-notebook,1,1,15555.0,egprices
2117,i511300h,15.6,8.0,gtx 1650 4gb,lenovo,256.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i5-11300h-8gb-256gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w11-notebook,1,0,14699.0,egprices
2118, raider gaming i911980hk,15.6,32.0,rtx 3080 16gb,msi,0.0,2000.0,https://www.egprices.com/en/price/msi-ge66-raider-gaming-i9-11980hk-32gb-2tb-rtx-3080-16gb-15-6-inch-fhd-w10-notebook,1,0,64800.0,egprices
2119,i51135g7,15.6,8.0,mx350 2gb,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-3-i5-1135g7-8gb-1tb-nvidia-mx350-2gb-15-6-inch-dos-notebook,1,1,13299.0,egprices
2120,ryzen 9 5900h,15.6,32.0,ryzen 9 5900hs,asus,0.0,1000.0,https://www.egprices.com/en/price/asus-rog-zephyrus-g15-ga503qs-hq004t-ryzen-9-5900hs-32gb-1tb-nvidia-rtx-3080-8gb-15-6-inch-w10-notebook,1,1,53490.0,egprices
2121,gaming i711370h,15.6,8.0,rtx 3050 4gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-dash-f15-fx516pc-hn001t-gaming-i7-11370h-8gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,22999.0,egprices
2122,ryzen 5 4500u,15.6,8.0,ryzen 5 4500u,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-5-ryzen-5-4500u-8gb-512gb-ssd-radeon-graphics-15-6-inch-w10-notebook,1,1,13799.0,egprices
2123,gaming i511300h,15.6,8.0,rtx 3050 4gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-dash-f15-fx516pc-hn558t-gaming-i5-11300h-8gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,17999.0,egprices
2124,ryzen 7 4800h,15.6,16.0,ryzen 7 4800h,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-gaming-a15-fa506ic-hn018t-ryzen-7-4800h-16gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,22999.0,egprices
2125,gaming i711370h,15.6,16.0,rtx 3060 6gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-dash-f15-fx516pm-hn023w-gaming-i7-11370h-16gb-512gb-ssd-nvidia-rtx-3060-6gb-15-6-inch-w11-notebook,1,0,30699.0,egprices
2126,k4170t ryzen 9 5900hx,17.3,32.0,ryzen 9 5900hx,asus,0.0,1000.0,https://www.egprices.com/en/price/asus-rog-strix-g17-g713qr-k4170t-ryzen-9-5900hx-32gb-1tb-nvidia-rtx-3070-8gb-17-3-inch-w10-notebook,1,1,50999.0,egprices
2127,i711800h,15.6,16.0,gtx 1650 4gb,acer,0.0,1000.0,https://www.egprices.com/en/price/acer-nitro-5-i7-11800h-16gb-1tb-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,1,21499.0,egprices
2128,9 gaming i7,15.6,16.0,rtx 3060 6gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-stealth-15m-a11uekv-009-gaming-i7-11375h-16gb-512gb-ssd-nvidia-rtx-3060-6gb-15-6-fhd-w10-notebook,1,0,30200.0,egprices
2129,ryzen 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-legion-slim-7-ryzen-7-5800h-16gb-512gb-ssd-rtx-3060-6gb-15-6-inch-dos-notebook,1,1,32229.0,egprices
2130,ryzen 5 5600h,15.6,8.0,ryzen 5 5600h,lenovo,256.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-5-5600h-8gb-256gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,0,17819.0,egprices
2131,ryzen 95900h,15.6,16.0,ryzen 9,asus,0.0,1000.0,https://www.egprices.com/en/price/asus-rog-strix-g513qm-ws96-ryzen-9-5900hxt-16gb-1tb-rtx-3060-6gb-15-6inch-w10-notebook,1,1,28888.0,egprices
2132,10 i51135g,15.6,4.0,mx350 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i5-1135g7-4gb-1tb-nvidia-mx350-2gb-15-6-inch-dos-notebook,1,1,13799.0,egprices
2133,10 i31115g,15.6,4.0,intel uhd graphics,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i3-1115g4-4gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook,1,1,9309.0,egprices
2134, b4mw ryzen 54500u,14.0,8.0,ryzen 5,msi,256.0,0.0,https://www.egprices.com/en/price/msi-modern-14-b4mw-ryzen-5-4500u-8gb-256gb-ssd-radeon-graphics-14-inch-w10-notebook,1,1,9999.0,egprices
2135, 15dw3023ne i51135g7,15.6,4.0,mx350 2gb,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-15-dw3023ne-i5-1135g7-4gb-1tb-nvidia-mx350-2gb-15-6-inch-w10-notebook,1,1,13299.0,egprices
2136, 15dw2058ne i51035g1,15.6,4.0,intel uhd graphics,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-15-dw2058ne-i5-1035g1-4gb-1tb-intel-uhd-graphics-15-6-inch-w10-notebook,1,1,10055.0,egprices
2137,9510 i711800h,15.6,16.0,rtx 3050ti 6gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-xps-15-9510-i7-11800h-16gb-512gb-ssd-nvidia-rtx-3050ti-6gb-15-6-inch-w10-notebook,1,1,49699.0,egprices
2138,ba1018ne i71165g,13.3,16.0,intel uhd graphics,hp,1000.0,0.0,https://www.egprices.com/en/price/hp-envy-13-ba1018ne-i7-1165g7-16gb-1tb-ssd-intel-uhd-graphics---13-3-inch-w10-notebook,1,1,27299.0,egprices
2139,ryzen 7 4800h,15.6,8.0,ryzen 7 4800h,lenovo,512.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-7-4800h-8gb-1tb-hdd-512gb-ssd-nvidia-gtx-1650-ti-4gb-15-6-inch-w10-notebook,1,0,19399.0,egprices
2140,i711370h,15.6,16.0,rtx 3050 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-11370h-16gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-dos-notebook,1,0,19999.0,egprices
2141,i710750h,15.6,8.0,gtx 1650 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-10750h-8gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,0,16999.0,egprices
2142, 5515 ryzen 7 5800h,15.6,16.0,ryzen 7 5800h,dell,512.0,0.0,https://www.egprices.com/en/price/dell-inspiron-15-5515-ryzen-7-5800h-16gb-512gb-ssd-nvidia-rtx-3050ti-15-6-inch-w10-notebook,1,1,19199.0,egprices
2143,00 intel i5,15.6,8.0,intel i5,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3500-intel-i5-1135g7-8gb-1tb-nvidia-mx330-2gb-15-6-inch-dos-notebook-pc,1,1,12999.0,egprices
2144,10 i31115g,15.6,4.0,intel uhd graphics,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i3-1115g4-4gb-1tb-intel-uhd-graphics-15-6-inch-ubuntu-notebook,1,1,9399.0,egprices
2145, b4mw ryzen 54500u,14.0,8.0,ryzen 5,msi,256.0,0.0,https://www.egprices.com/en/price/msi-modern-14-b4mw-ryzen-5-4500u-8gb-256gb-ssd-radeon-graphics-14-inch-fhd-dos-notebook,1,1,9888.0,egprices
2146,ryzen r74800h,17.3,16.0,radeon rx5500m 4gb,msi,256.0,1000.0,https://www.egprices.com/en/price/msi-bravo-17-a4ddr-082-ryzen-r7-4800h-16gb-1tb-256gb-ssd-radeon-rx5500m-4gb-17-3-inch-w10-notebook,1,1,20250.0,egprices
2147,i31005g1,14.1,4.0,intel hd graphics,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-240-g7-i3-1005g1-4gb-1tb-intel-hd-graphics-14-1-inch-dos-notebook,1,1,8799.0,egprices
2148,00 i71165g,14.5,16.0,mx350 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-inspiron-7400-i7-1165g7-16gb-1tb-nvidia-mx350-2gb-14-5-inch-w10-notebook,1,1,30899.0,egprices
2149,15ef2125w,15.6,8.0,ryzen 5 4500u,hp,256.0,0.0,https://www.egprices.com/en/price/hp-15-ef2125wm-ryzen-5-4500u-8gb-256gb-ssd-radeon-graphics-15-6-inch-w10-notebook,1,1,13999.0,egprices
2150,i51135g7,15.6,8.0,intel iris xe graphics,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-5-i5-1135g7-8gb-1tb-256gb-ssd-intel-iris-xe-graphics-15-6-inch-dos-notebook-pc,1,1,10999.0,egprices
2151, thin 10ue i710750h,15.6,16.0,rtx 3060 6gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-gf65-thin-10ue-i7-10750h-16gb-512-ssd-nvidia-rtx-3060-6gb-15-6-fhd-w10-notebook,1,1,30399.0,egprices
2152,i51035g7,13.5,8.0,intel iris plus graphic,microsoft,128.0,0.0,https://www.egprices.com/en/price/microsoft-surface-laptop-3-i5-1035g7-8gb-128gb-ssd-intel-iris-plus-graphics-13-5-inch-w10-pro-notebook,1,1,27499.0,egprices
2153,5 r3 i7,15.6,16.0,rtx 2070 8gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-alienware-m15-r3-i7-10750h-16gb-512gb-ssd-nvidia-rtx-2070-8gb-15-6-inch-w10-notebook,1,1,41400.0,egprices
2154,i51135g7,14.1,8.0,intel iris xe graphics,dell,512.0,0.0,https://www.egprices.com/en/price/dell-inspiron-14-2-in-1-5410-i5-1135g7-8gb-512gb-ssd-intel-iris-xe-graphics-14-1-inch-dos-notebook,1,1,20209.0,egprices
2155,i711370h,15.6,16.0,rtx 3050 4gb,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-11370h-16gb-1tb-256gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,28409.0,egprices
2156,ryzen 5 5600h,15.6,8.0,ryzen 5 5600h,lenovo,512.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-5-5600h-8gb-1tb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,0,20809.0,egprices
2157,i51135g7,15.6,8.0,intel iris xe graphics,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-l3-i5-1135g7-8gb-1tb-intel-iris-xe-graphics-15-6-inch-dos-notebook,1,1,10899.0,egprices
2158,ryzen 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-legion-5-ryzen-7-5800h-16gb-512gb-ssd-nvidia-rtx-3060-6gb-15-6-inch-w10-notebook,1,1,34449.0,egprices
2159,bb0005ne i71165g,13.3,8.0,intel iris xe graphics,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-pavilion-13-bb0005ne-i7-1165g7-8gb-1tb-intel-iris-xe-graphics-13-3-inch-w10-notebook,1,1,21849.0,egprices
2160,mhn002t i7,15.6,16.0,rtx 3060 6gb,asus,1000.0,0.0,https://www.egprices.com/en/price/asus-tuf-gaming-f15-fx506hm-hn002t-i7-11800h-16gb-1tb-ssd-nvidia-rtx-3060-6gb-15-6-inch-w10-notebook,1,0,32299.0,egprices
2161,15seq1024n,15.6,4.0,ryzen 7 4700u,hp,256.0,0.0,https://www.egprices.com/en/price/hp-15s-eq1024ne-ryzen-7-4700u-4gb-256gb-ssd-radeon-graphics-15-6-inch-dos-notebook,1,1,11199.0,egprices
2162,dk2055ne i511300h,15.6,8.0,gtx 1650 4gb,hp,256.0,1000.0,https://www.egprices.com/en/price/hp-pavilion-gaming-15-dk2055ne-i5-11300h-8gb-1tb-256gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-win10-notebook,2,0,21349.0,egprices
2163, x pro i71165g7,13.9,16.0,intel iris xe graphics,huawei,1000.0,0.0,https://www.egprices.com/en/price/huawei-matebook-x-pro-i7-1165g7-16gb-1tb-ssd-intel-iris-xe-graphics-13-9-inch-w10-notebook,1,1,41699.0,egprices
2164, gaming i711800h 16gb,15.6,16.0,rtx 3070 8gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-gl66-gaming-i7-11800h-16gb-512gb-ssd-nvidia-rtx-3070-8gb-15-6-inch-w10-notebook,1,0,36549.0,egprices
2165,ryzen 7 5700u,13.3,8.0,intel uhd graphics 600,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-yoga-6-2-in-1-ryzen-7-5700u-8gb-512gb-ssd-intel-uhd-graphics-600-13-3-inch-touchscreen-dos-notebook,1,1,21349.0,egprices
2166, intel uhd graphics 600,15.6,4.0,intel uhd graphics 600,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-s145-ryzen-3-3200u-4gb-1tb-15-6-inch-intel-uhd-graphics-600-dos-notebook,1,1,8459.0,egprices
2167,20 i71165g,15.6,8.0,mx450 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-latitude-3520-i7-1165g7-8gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook,1,1,19222.0,egprices
2168,20 i51135g,15.6,4.0,mx450 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-latitude-3520-i5-1135g7-4gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook,1,1,16799.0,egprices
2169,i310110u,15.6,8.0,intel uhd graphics,lenovo,256.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-3-i3-10110u-8gb-256gb-ssd-intel-uhd-graphics-15-6-inch-w10-notebook,1,1,10199.0,egprices
2170, gen 2 i51135g7,15.6,8.0,mx450 2gb,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-thinkbook-15-gen-2-i5-1135g7-8gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook,1,1,17929.0,egprices
2171,1115g4,12.3,8.0,intel iris plus graphic,microsoft,128.0,0.0,https://www.egprices.com/en/price/microsoft-surface-pro-7-plus-i3--1115g4-8gb-128gb-ssd-intel-iris-plus-graphics-12-3-inch-w10-pro-notebook,1,1,24399.0,egprices
2172,1165g7,12.3,16.0,intel iris plus graphic,microsoft,512.0,0.0,https://www.egprices.com/en/price/microsoft-surface-pro-7-plus-i7--1165g7-16gb-512gb-ssd-intel-iris-plus-graphics-12-3-inch-w10-pro-notebook,1,1,51499.0,egprices
2173, 15ada6 ryzen 7 3700u,15.6,8.0,ryzen 7 3700u,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-3-ryzen-7-3700u-8gb-512gb-ssd-radeon-graphics-15-6-inch-dos-notebook,1,1,12049.0,egprices
